                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                 1.4878,                0.97329,                0.94297,                0.78262,                0.71197,                0.75825,                0.55248,                  1.494,                 0.9644,                0.95291,             0.00045799,             0.00045799,             0.00045799
                    137,                 1.5099,                 0.9857,                0.94843,                0.81019,                0.70089,                0.76518,                0.54356,                 1.4966,                0.96654,                0.95712,             0.00045702,             0.00045702,             0.00045702
                    138,                 1.4883,                 0.9683,                0.94273,                 0.7892,                0.71845,                0.75963,                0.55183,                 1.4882,                0.95498,                0.95355,             0.00045605,             0.00045605,             0.00045605
                    139,                 1.5044,                0.97767,                0.94579,                0.79738,                0.72577,                0.77282,                0.55274,                 1.4999,                0.94178,                0.95498,             0.00045508,             0.00045508,             0.00045508
                    140,                 1.4771,                0.96984,                0.94096,                0.79733,                0.72905,                0.76851,                0.55161,                 1.4867,                0.94825,                0.95407,             0.00045411,             0.00045411,             0.00045411
                    141,                 1.4836,                0.96204,                0.93931,                0.79866,                0.71454,                0.77154,                0.55401,                 1.4902,                0.95775,                0.95132,             0.00045314,             0.00045314,             0.00045314
                    142,                 1.4684,                0.96755,                0.93576,                0.82832,                0.70014,                0.77463,                0.55728,                 1.4903,                0.97701,                0.95542,             0.00045217,             0.00045217,             0.00045217
                    143,                 1.4728,                 0.9635,                0.93884,                0.78425,                0.69615,                0.75578,                0.54052,                 1.4892,                0.96692,                0.95538,              0.0004512,              0.0004512,              0.0004512
                    144,                 1.4567,                0.95163,                0.93843,                0.81401,                0.72339,                0.77531,                0.56339,                 1.4734,                0.93771,                0.94978,             0.00045023,             0.00045023,             0.00045023
                    145,                 1.4926,                0.97138,                0.94194,                0.81187,                0.71984,                0.77467,                 0.5556,                 1.4757,                0.94634,                0.94897,             0.00044926,             0.00044926,             0.00044926
                    146,                 1.4696,                0.95395,                0.94039,                 0.7708,                0.73589,                0.77605,                0.55195,                 1.4999,                0.94905,                0.95715,             0.00044829,             0.00044829,             0.00044829
                    147,                 1.4727,                0.94121,                0.93723,                0.82659,                0.70739,                0.77848,                0.56427,                 1.4776,                0.93977,                0.95081,             0.00044732,             0.00044732,             0.00044732
                    148,                 1.4687,                0.94792,                0.93631,                0.80092,                 0.7218,                 0.7734,                0.54984,                 1.5168,                0.96052,                0.95733,             0.00044635,             0.00044635,             0.00044635
                    149,                 1.4909,                0.94782,                0.94784,                 0.7972,                0.71153,                0.76491,                0.55338,                 1.4745,                0.95272,                0.94783,             0.00044538,             0.00044538,             0.00044538
                    150,                 1.4878,                0.93945,                0.94396,                0.81992,                 0.7158,                0.77953,                0.55686,                 1.4976,                0.94713,                0.95441,             0.00044441,             0.00044441,             0.00044441
                    151,                 1.4974,                0.95741,                0.93406,                0.82445,                0.70547,                0.77026,                 0.5508,                 1.4875,                0.94339,                0.95079,             0.00044344,             0.00044344,             0.00044344
                    152,                 1.4569,                0.93716,                0.92898,                0.81305,                0.72062,                0.76806,                0.55898,                 1.4788,                0.93537,                0.95206,             0.00044247,             0.00044247,             0.00044247
                    153,                 1.4555,                0.93765,                0.93787,                0.82482,                 0.7124,                0.77182,                0.55713,                  1.488,                0.94634,                0.95177,              0.0004415,              0.0004415,              0.0004415
                    154,                 1.4691,                0.94717,                0.93769,                0.79436,                0.72297,                 0.7808,                0.56143,                 1.4755,                 0.9418,                0.94931,             0.00044053,             0.00044053,             0.00044053
                    155,                  1.457,                0.93051,                0.93213,                0.82673,                0.71003,                0.77092,                0.54904,                 1.4891,                0.93689,                0.95145,             0.00043956,             0.00043956,             0.00043956
                    156,                 1.4363,                0.93135,                0.93285,                0.81899,                0.71176,                0.77153,                 0.5565,                 1.4878,                0.93948,                0.95167,             0.00043859,             0.00043859,             0.00043859
                    157,                 1.4636,                0.93516,                0.93164,                0.79784,                0.72527,                0.77047,                  0.559,                 1.4636,                0.94995,                0.94684,             0.00043762,             0.00043762,             0.00043762
                    158,                 1.4608,                0.92509,                0.93155,                0.81531,                  0.725,                0.77751,                0.55618,                 1.4764,                0.93051,                0.94917,             0.00043665,             0.00043665,             0.00043665
                    159,                 1.4584,                0.92691,                0.93389,                0.80551,                0.73842,                0.79141,                0.56613,                 1.4752,                0.92452,                0.94773,             0.00043568,             0.00043568,             0.00043568
                    160,                 1.4568,                0.93271,                0.93435,                0.81731,                0.72715,                0.78219,                0.56296,                 1.4758,                0.93195,                0.95191,             0.00043471,             0.00043471,             0.00043471
                    161,                 1.4608,                0.93831,                 0.9346,                0.81139,                0.71927,                0.77678,                0.56312,                 1.4688,                0.92585,                0.94793,             0.00043374,             0.00043374,             0.00043374
                    162,                 1.4514,                0.93081,                0.93724,                 0.8363,                0.70976,                0.78004,                0.56345,                 1.4686,                0.92797,                0.94854,             0.00043277,             0.00043277,             0.00043277
                    163,                 1.4693,                0.93496,                0.93888,                0.83615,                0.70327,                0.77386,                0.55557,                 1.4742,                0.92728,                0.94997,              0.0004318,              0.0004318,              0.0004318
                    164,                 1.4636,                0.92959,                0.93466,                0.82167,                0.71983,                0.77531,                0.56182,                 1.4681,                0.92021,                 0.9511,             0.00043083,             0.00043083,             0.00043083
                    165,                 1.4649,                0.92926,                0.93216,                0.82123,                0.72386,                0.77924,                0.56266,                 1.4553,                0.91381,                0.94606,             0.00042986,             0.00042986,             0.00042986
                    166,                 1.4513,                 0.9212,                0.93479,                0.80988,                0.73163,                0.77689,                0.56322,                 1.4655,                0.91369,                0.94698,             0.00042889,             0.00042889,             0.00042889
                    167,                 1.4447,                0.91603,                0.93449,                 0.8171,                0.71785,                 0.7787,                0.56523,                 1.4802,                0.91449,                0.95196,             0.00042792,             0.00042792,             0.00042792
                    168,                 1.4449,                0.91613,                0.92951,                0.82114,                0.70347,                0.77368,                0.55955,                 1.4749,                0.92524,                0.95015,             0.00042695,             0.00042695,             0.00042695
                    169,                 1.4297,                0.90385,                0.93137,                0.83171,                0.73618,                0.78695,                0.57429,                 1.4527,                0.91269,                0.94699,             0.00042598,             0.00042598,             0.00042598
                    170,                 1.4529,                0.92647,                0.93498,                0.82345,                0.72872,                0.78269,                0.57234,                 1.4546,                0.90724,                0.94678,             0.00042501,             0.00042501,             0.00042501
                    171,                 1.4481,                0.91777,                0.92997,                0.83859,                0.71791,                0.78612,                0.57183,                  1.456,                0.89392,                0.94696,             0.00042404,             0.00042404,             0.00042404
                    172,                 1.4409,                0.90897,                0.93192,                0.82836,                0.71837,                0.78383,                0.56425,                 1.4635,                0.91449,                0.94749,             0.00042307,             0.00042307,             0.00042307
                    173,                 1.4605,                0.91575,                0.93449,                0.81707,                0.72953,                0.77746,                0.56525,                  1.469,                0.91665,                0.94537,              0.0004221,              0.0004221,              0.0004221
                    174,                 1.4314,                0.91287,                0.92627,                0.81535,                0.73684,                0.78602,                0.57115,                 1.4579,                0.91203,                0.94551,             0.00042113,             0.00042113,             0.00042113
                    175,                 1.4467,                0.90881,                0.92784,                0.82023,                0.72761,                0.78541,                0.56887,                 1.4715,                0.91933,                0.94783,             0.00042016,             0.00042016,             0.00042016
                    176,                 1.4431,                0.91216,                0.92973,                0.81215,                0.74316,                0.78865,                0.56897,                 1.4626,                  0.905,                 0.9467,             0.00041919,             0.00041919,             0.00041919
                    177,                 1.4337,                0.90813,                0.92817,                0.82772,                 0.7281,                0.78678,                0.57224,                 1.4591,                0.91203,                0.94493,             0.00041821,             0.00041821,             0.00041821
                    178,                 1.4354,                0.90473,                0.92809,                0.83327,                0.72246,                0.78438,                0.56712,                 1.4619,                0.91286,                0.94384,             0.00041724,             0.00041724,             0.00041724
                    179,                 1.4451,                0.90659,                0.93102,                0.81137,                0.73453,                 0.7884,                0.57721,                 1.4515,                0.90538,                0.94202,             0.00041627,             0.00041627,             0.00041627
                    180,                 1.4694,                 0.9272,                0.93538,                0.83247,                0.71742,                0.78021,                 0.5619,                 1.4804,                 0.9104,                0.94989,              0.0004153,              0.0004153,              0.0004153
                    181,                 1.4457,                0.90703,                0.92906,                0.82998,                0.72366,                0.78551,                0.56853,                  1.444,                0.90268,                0.94176,             0.00041433,             0.00041433,             0.00041433
                    182,                 1.4546,                0.91637,                0.93209,                 0.7957,                0.72647,                0.78147,                0.57032,                 1.4517,                0.90183,                0.94084,             0.00041336,             0.00041336,             0.00041336
                    183,                 1.4256,                0.89448,                0.92604,                 0.8323,                0.72412,                0.79008,                0.58035,                 1.4399,                0.89723,                0.94005,             0.00041239,             0.00041239,             0.00041239
                    184,                 1.4466,                0.91169,                0.93039,                0.84562,                0.71921,                0.78172,                0.57054,                 1.4461,                0.89356,                0.94052,             0.00041142,             0.00041142,             0.00041142
                    185,                 1.4235,                0.89061,                0.92247,                0.80535,                0.74777,                0.79012,                0.57689,                 1.4476,                 0.8874,                0.93998,             0.00041045,             0.00041045,             0.00041045
                    186,                 1.4123,                0.89305,                0.92688,                0.81641,                0.72755,                0.77146,                0.55939,                 1.4608,                0.90486,                0.94617,             0.00040948,             0.00040948,             0.00040948
                    187,                 1.4259,                0.89161,                0.92514,                0.82826,                0.72323,                0.79015,                0.56661,                 1.4704,                0.89824,                0.94684,             0.00040851,             0.00040851,             0.00040851
                    188,                 1.4339,                 0.8984,                0.92595,                0.79913,                0.74674,                0.79091,                0.56574,                 1.4506,                0.89379,                0.94036,             0.00040754,             0.00040754,             0.00040754
                    189,                 1.4235,                0.88735,                0.92948,                0.84572,                0.71977,                0.78577,                0.57766,                 1.4418,                 0.8832,                 0.9402,             0.00040657,             0.00040657,             0.00040657
                    190,                  1.446,                0.91272,                0.92806,                0.82508,                0.71438,                0.78487,                0.57151,                 1.4456,                0.89607,                0.94239,              0.0004056,              0.0004056,              0.0004056
                    191,                 1.4373,                0.90515,                0.92856,                0.81769,                0.72463,                0.79091,                0.57017,                 1.4531,                0.89392,                0.94274,             0.00040463,             0.00040463,             0.00040463
                    192,                  1.428,                0.88979,                0.92699,                0.82132,                0.71675,                 0.7813,                0.56877,                 1.4566,                0.90055,                0.94365,             0.00040366,             0.00040366,             0.00040366
                    193,                 1.4166,                0.88732,                0.93246,                0.83779,                 0.7252,                0.78664,                0.57705,                 1.4345,                0.88583,                0.93829,             0.00040269,             0.00040269,             0.00040269
                    194,                 1.4277,                0.89713,                0.92398,                 0.8311,                0.72984,                0.79045,                0.57472,                 1.4345,                0.88694,                0.93823,             0.00040172,             0.00040172,             0.00040172
                    195,                 1.4167,                 0.8854,                0.92586,                0.82491,                0.74029,                0.80136,                0.57458,                  1.457,                0.89011,                0.94172,             0.00040075,             0.00040075,             0.00040075
                    196,                 1.4321,                0.88957,                0.93296,                0.83874,                0.73364,                0.79804,                0.57889,                 1.4484,                 0.8745,                   0.94,             0.00039978,             0.00039978,             0.00039978
                    197,                 1.4278,                0.88302,                0.92744,                0.82324,                0.74993,                 0.7995,                0.58541,                 1.4332,                0.87261,                0.93782,             0.00039881,             0.00039881,             0.00039881
                    198,                 1.4264,                0.88172,                0.92023,                0.84369,                0.73246,                0.79567,                0.57687,                 1.4516,                0.88478,                0.94317,             0.00039784,             0.00039784,             0.00039784
                    199,                 1.4191,                0.89087,                0.92612,                0.83066,                0.75418,                0.80574,                0.58987,                  1.426,                0.88246,                0.93746,             0.00039687,             0.00039687,             0.00039687
                    200,                 1.4227,                0.88831,                0.92437,                0.83803,                0.73682,                0.80112,                0.58883,                 1.4221,                  0.871,                0.93528,              0.0003959,              0.0003959,              0.0003959
                    201,                 1.4141,                0.88879,                0.92197,                0.85486,                0.71995,                0.79659,                0.57918,                 1.4445,                0.87972,                 0.9396,             0.00039493,             0.00039493,             0.00039493
                    202,                 1.4102,                0.87055,                0.92333,                0.83314,                0.74223,                0.79629,                0.57999,                 1.4486,                0.88189,                0.94038,             0.00039396,             0.00039396,             0.00039396
                    203,                 1.4215,                0.88548,                0.92868,                0.80745,                0.76675,                0.80518,                0.59205,                 1.4335,                0.87892,                0.94043,             0.00039299,             0.00039299,             0.00039299
                    204,                 1.4407,                0.89281,                 0.9266,                0.85476,                  0.735,                0.80091,                0.58889,                 1.4245,                0.87275,                0.93499,             0.00039202,             0.00039202,             0.00039202
                    205,                  1.409,                0.87951,                0.92242,                0.83732,                0.72666,                0.78903,                0.57821,                 1.4232,                0.87907,                0.93498,             0.00039105,             0.00039105,             0.00039105
                    206,                 1.4062,                 0.8608,                0.92018,                0.86992,                0.72611,                0.80056,                0.58449,                 1.4313,                0.86896,                0.93764,             0.00039008,             0.00039008,             0.00039008
                    207,                 1.3946,                0.86971,                0.91954,                0.83065,                0.75121,                0.79979,                0.58972,                 1.4308,                0.86088,                0.93584,             0.00038911,             0.00038911,             0.00038911
                    208,                 1.4105,                0.87359,                0.91738,                0.84916,                0.74333,                0.80591,                0.59103,                 1.4243,                0.86442,                0.93562,             0.00038814,             0.00038814,             0.00038814
                    209,                 1.4219,                0.88134,                0.92105,                0.82119,                0.73794,                0.78842,                0.57395,                 1.4411,                0.87794,                 0.9402,             0.00038717,             0.00038717,             0.00038717
                    210,                 1.4234,                 0.8774,                0.92207,                0.80186,                0.74483,                0.79558,                0.57687,                 1.4441,                 0.8746,                0.94233,              0.0003862,              0.0003862,              0.0003862
                    211,                 1.4014,                0.86806,                0.92192,                0.81507,                0.73672,                0.79519,                0.58123,                 1.4272,                0.87443,                0.93701,             0.00038523,             0.00038523,             0.00038523
                    212,                 1.3953,                0.85511,                0.92379,                0.83813,                0.76091,                0.81116,                 0.5941,                 1.4213,                0.86294,                0.93472,             0.00038426,             0.00038426,             0.00038426
                    213,                 1.3808,                0.85699,                0.91874,                0.84401,                0.74798,                0.80191,                0.58889,                 1.4248,                0.86493,                0.93462,             0.00038329,             0.00038329,             0.00038329
                    214,                  1.414,                 0.8637,                0.92972,                0.83544,                0.75209,                0.80386,                0.58854,                  1.425,                0.86406,                0.93717,             0.00038232,             0.00038232,             0.00038232
                    215,                   1.41,                0.87127,                0.91881,                0.84387,                0.75775,                0.81126,                0.59146,                 1.4343,                0.86668,                0.93573,             0.00038135,             0.00038135,             0.00038135
                    216,                  1.395,                0.85631,                0.92413,                0.82313,                0.75807,                0.80382,                0.58624,                 1.4259,                0.86635,                0.93433,             0.00038038,             0.00038038,             0.00038038
                    217,                 1.4089,                0.86973,                0.92179,                0.84702,                0.74382,                0.80632,                0.59508,                 1.4117,                0.85573,                0.93307,             0.00037941,             0.00037941,             0.00037941
                    218,                 1.3949,                0.86003,                0.92302,                0.84272,                0.74201,                0.80597,                0.58414,                 1.4414,                0.87385,                0.94137,             0.00037844,             0.00037844,             0.00037844
                    219,                 1.4083,                  0.869,                0.91699,                0.83373,                0.75749,                0.80683,                 0.5913,                 1.4227,                0.86875,                 0.9353,             0.00037747,             0.00037747,             0.00037747
                    220,                 1.4017,                0.85486,                 0.9205,                0.81344,                0.75569,                0.80244,                0.58639,                 1.4263,                0.87094,                0.93566,              0.0003765,              0.0003765,              0.0003765
                    221,                 1.3882,                0.85808,                0.91828,                0.85027,                0.73704,                0.80789,                0.59597,                 1.4223,                0.86222,                0.93464,             0.00037553,             0.00037553,             0.00037553
                    222,                 1.4084,                0.86069,                 0.9211,                0.84945,                0.73784,                0.80132,                0.58623,                 1.4352,                0.86016,                0.93891,             0.00037456,             0.00037456,             0.00037456
                    223,                 1.3737,                0.85581,                0.91588,                0.83135,                0.75285,                0.80492,                0.59012,                 1.4281,                0.85234,                0.93585,             0.00037359,             0.00037359,             0.00037359
                    224,                 1.3831,                0.85188,                0.91711,                0.82791,                 0.7485,                0.80694,                0.59638,                 1.4096,                0.85318,                 0.9309,             0.00037262,             0.00037262,             0.00037262
                    225,                 1.4135,                0.87131,                0.91738,                0.82634,                0.75477,                0.79986,                0.59179,                 1.4209,                0.84753,                0.93145,             0.00037165,             0.00037165,             0.00037165
                    226,                  1.404,                0.86169,                0.92064,                0.84799,                0.75597,                0.80946,                0.59929,                 1.4144,                0.85574,                0.93342,             0.00037068,             0.00037068,             0.00037068
                    227,                 1.3863,                0.85548,                0.91951,                0.84456,                0.74934,                0.81333,                0.59874,                  1.418,                0.84664,                0.93353,             0.00036971,             0.00036971,             0.00036971
                    228,                 1.3754,                0.84647,                0.91578,                0.85881,                 0.7499,                0.81337,                0.60093,                 1.4167,                0.85265,                0.93293,             0.00036873,             0.00036873,             0.00036873
                    229,                 1.4215,                0.86546,                0.92461,                0.84965,                0.75197,                0.81049,                0.59842,                 1.4154,                0.86533,                0.93396,             0.00036776,             0.00036776,             0.00036776
                    230,                  1.409,                0.87238,                0.92298,                0.84467,                0.75399,                  0.809,                0.59272,                  1.425,                0.85705,                0.93663,             0.00036679,             0.00036679,             0.00036679
                    231,                 1.3984,                0.85473,                0.91592,                0.85458,                0.75181,                0.81219,                0.60205,                 1.4064,                0.84921,                0.93218,             0.00036582,             0.00036582,             0.00036582
                    232,                 1.3895,                0.84734,                0.91647,                0.84692,                0.74913,                 0.8055,                 0.5944,                  1.407,                0.85865,                0.93098,             0.00036485,             0.00036485,             0.00036485
                    233,                 1.3878,                0.84546,                0.91121,                0.82166,                 0.7669,                0.80568,                0.58959,                 1.4166,                0.85631,                0.93208,             0.00036388,             0.00036388,             0.00036388
                    234,                 1.3952,                0.85557,                0.91841,                0.83529,                0.75402,                0.80707,                0.58822,                 1.4191,                0.85163,                0.93382,             0.00036291,             0.00036291,             0.00036291
                    235,                 1.3702,                0.83147,                0.91295,                0.83743,                0.74346,                0.79846,                0.58636,                 1.4206,                0.86213,                0.93443,             0.00036194,             0.00036194,             0.00036194
                    236,                 1.4129,                0.86133,                0.92173,                0.82246,                  0.746,                0.79615,                0.58437,                 1.4155,                0.86515,                0.93275,             0.00036097,             0.00036097,             0.00036097
                    237,                 1.3893,                0.84145,                0.91317,                0.84525,                0.74937,                 0.7926,                0.58586,                 1.4041,                0.85631,                0.93006,                0.00036,                0.00036,                0.00036
                    238,                 1.4111,                0.85483,                0.91891,                0.82542,                0.75695,                0.80577,                0.59044,                 1.4159,                0.85838,                0.93465,             0.00035903,             0.00035903,             0.00035903
                    239,                 1.3849,                0.83751,                0.92065,                0.83163,                0.75427,                0.80268,                0.59088,                 1.4063,                0.84866,                0.93136,             0.00035806,             0.00035806,             0.00035806
                    240,                 1.3852,                0.84055,                0.92029,                0.83886,                0.75587,                0.80353,                0.59156,                 1.4165,                0.85561,                0.93298,             0.00035709,             0.00035709,             0.00035709
                    241,                 1.3742,                0.83846,                0.91236,                0.83847,                 0.7547,                0.80459,                0.59312,                 1.4179,                0.84403,                0.93307,             0.00035612,             0.00035612,             0.00035612
                    242,                 1.3748,                0.85028,                0.92058,                0.86147,                0.74657,                  0.811,                0.59562,                 1.4156,                 0.8467,                0.93353,             0.00035515,             0.00035515,             0.00035515
                    243,                  1.369,                0.83826,                0.91485,                0.85394,                0.76497,                  0.817,                0.59757,                 1.4108,                0.85013,                0.93141,             0.00035418,             0.00035418,             0.00035418
                    244,                 1.3806,                0.84155,                0.91417,                0.83765,                0.75891,                0.80491,                0.59157,                 1.4048,                0.85437,                0.93128,             0.00035321,             0.00035321,             0.00035321
                    245,                 1.3668,                0.83703,                0.91776,                0.83172,                0.76663,                 0.8132,                0.60495,                 1.3983,                0.85053,                0.92715,             0.00035224,             0.00035224,             0.00035224
                    246,                 1.3626,                  0.844,                0.91577,                0.83885,                0.74005,                0.80307,                0.59844,                  1.408,                0.85142,                0.93102,             0.00035127,             0.00035127,             0.00035127
                    247,                 1.3595,                0.84261,                0.90935,                0.83503,                0.74147,                0.80358,                0.59509,                 1.4049,                0.85089,                 0.9306,              0.0003503,              0.0003503,              0.0003503
                    248,                  1.374,                0.83994,                0.91175,                0.84032,                0.75684,                0.80999,                0.59715,                 1.4166,                0.84974,                0.93408,             0.00034933,             0.00034933,             0.00034933
                    249,                 1.3881,                0.84053,                0.91308,                0.85185,                0.75485,                0.81189,                0.59671,                 1.4042,                0.84616,                0.93132,             0.00034836,             0.00034836,             0.00034836
                    250,                 1.4072,                 0.8512,                 0.9182,                0.84948,                0.76221,                0.81622,                0.59186,                 1.4207,                0.84717,                0.93452,             0.00034739,             0.00034739,             0.00034739
                    251,                 1.3612,                0.82282,                0.91988,                0.87259,                0.75061,                 0.8178,                0.60619,                 1.4071,                0.83516,                 0.9341,             0.00034642,             0.00034642,             0.00034642
                    252,                 1.3923,                0.84128,                 0.9133,                0.85274,                0.75415,                0.81279,                0.60517,                 1.3975,                0.83811,                0.93047,             0.00034545,             0.00034545,             0.00034545
                    253,                 1.3725,                0.83069,                 0.9155,                0.83927,                0.76479,                0.81456,                0.59592,                 1.4124,                0.84811,                0.93286,             0.00034448,             0.00034448,             0.00034448
                    254,                 1.3648,                0.82894,                0.91373,                0.84608,                0.76036,                0.81334,                0.60237,                 1.4036,                0.83858,                  0.931,             0.00034351,             0.00034351,             0.00034351
                    255,                 1.3839,                 0.8319,                0.91323,                0.85278,                0.75943,                0.81498,                0.60429,                 1.4001,                0.83154,                0.92927,             0.00034254,             0.00034254,             0.00034254
                    256,                 1.3976,                0.85041,                 0.9172,                0.83824,                0.75943,                0.80635,                0.60056,                 1.4004,                0.84017,                0.93153,             0.00034157,             0.00034157,             0.00034157
                    257,                 1.3578,                0.81513,                0.91106,                0.85059,                0.76563,                0.81197,                0.59924,                 1.4006,                0.84312,                0.93043,              0.0003406,              0.0003406,              0.0003406
                    258,                 1.3858,                0.83408,                0.91193,                0.85649,                0.75941,                0.81896,                0.60569,                 1.3979,                0.83493,                0.92919,             0.00033963,             0.00033963,             0.00033963
                    259,                 1.3704,                0.83221,                 0.9101,                 0.8494,                0.75825,                0.81827,                0.60608,                 1.3975,                 0.8354,                0.92892,             0.00033866,             0.00033866,             0.00033866
                    260,                 1.3601,                0.82698,                0.91225,                0.83353,                0.76319,                0.80612,                0.59729,                 1.4015,                0.84659,                0.92908,             0.00033769,             0.00033769,             0.00033769
                    261,                  1.381,                 0.8415,                0.91345,                0.84132,                0.76308,                0.81192,                0.59745,                 1.4009,                0.83299,                0.92961,             0.00033672,             0.00033672,             0.00033672
                    262,                 1.3903,                0.84002,                   0.92,                0.87789,                0.72966,                0.81492,                0.60908,                 1.4001,                0.83507,                 0.9296,             0.00033575,             0.00033575,             0.00033575
                    263,                 1.3709,                0.82367,                0.90466,                 0.8615,                0.76116,                0.81457,                0.60002,                 1.3984,                0.83485,                0.92834,             0.00033478,             0.00033478,             0.00033478
                    264,                  1.374,                0.83285,                0.91217,                0.84557,                0.76435,                0.81304,                0.59808,                 1.4085,                0.83779,                0.93254,             0.00033381,             0.00033381,             0.00033381
                    265,                 1.3596,                0.82894,                0.90826,                0.84238,                0.76425,                0.81177,                 0.6005,                 1.3985,                0.83684,                 0.9322,             0.00033284,             0.00033284,             0.00033284
                    266,                 1.3691,                 0.8295,                0.90944,                 0.8338,                0.75985,                0.81213,                 0.5985,                 1.3997,                0.82732,                0.92904,             0.00033187,             0.00033187,             0.00033187
                    267,                 1.3447,                0.81829,                0.90789,                 0.8471,                0.76695,                0.81274,                0.60412,                 1.3869,                0.83301,                0.92807,              0.0003309,              0.0003309,              0.0003309
                    268,                 1.3655,                0.83269,                0.91123,                0.85374,                  0.763,                0.81632,                0.60816,                  1.392,                0.82546,                 0.9293,             0.00032993,             0.00032993,             0.00032993
                    269,                  1.356,                0.82091,                0.90957,                0.85603,                0.75994,                0.82229,                0.61425,                 1.3916,                0.83093,                0.92804,             0.00032896,             0.00032896,             0.00032896
